opportunity_id,vertical,op_part
173403,painting,0.8239
173530,painting,1
173605,painting,1
173675,custom,0.2143
173675,exterior_painting,0.7857
173727,custom,0.3104
173727,painting,0.6895
173732,plastering,1
173773,lacquering,0.0981
173773,painting,0.3336
173773,wallpapering,0.5683
173792,painting,-9.9999999999989e-05
173792,paint_outside_items,0
173792,parquet,0.0102
173792,lacquering,0.0298
173792,custom,0.96
173801,painting,1
173808,painting,-0.8506
173808,custom,0.1006
173808,lacquering,0.8442
173815,painting,1
173816,carpet,0.0566
173816,lacquering,0.1034
173816,painting,0.3472
173816,parquet,0.4927
173825,painting,1
173834,wallpapering,0.0776
173834,painting,0.3063
173834,custom,0.6162
173888,painting,1
173893,painting,1
174017,constructional_plastering,1
174246,painting,1
174581,laminate,1
174656,custom,0.0406
174656,lacquering,0.1688
174656,wallpapering,0.3568
174656,painting,0.4337
174908,painting,0.4604
174908,lacquering,0.5396
175041,painting,0.2409
175041,parquet,0.3339
175041,lacquering,0.4252
175156,constructional_plastering,1
175204,painting,1
175222,painting,0.0905
175222,lacquering,0.203
175222,laminate,0.3163
175222,wallpapering,0.3901
175224,wallpapering,1
175249,painting,0.9999
175255,painting,1
175334,carpet,1
175371,painting,1
175379,painting,1
175420,floor_tiling,1
175422,lacquering,0.4686
175422,painting,0.5314
175461,wallpapering,0.3465
175461,painting,0.6535
175516,painting,0.3673
175516,lacquering,0.6326
175595,parquet,1
175618,wall_tiling,1
175646,painting,0
175646,lacquering,1
175647,painting,1
175700,laminate,0.3993
175700,wallpapering,0.6007
175762,custom,0.0132
175762,painting,0.0717
175762,parquet,0.4404
175762,wallpapering,0.4748
175805,painting,1
175850,painting,1
176033,painting,1
176077,vinyl,0.2753
176077,painting,0.2795
176077,wallpapering,0.4452
176083,painting,1
176093,custom,0.2366
176093,painting,0.7634
176121,painting,0.3165
176121,wallpapering,0.6835
176132,painting,0.4212
176132,vinyl,0.5789
176179,painting,1
176194,carpet,0.4836
176194,painting,0.5164
176335,custom,0.3435
176335,painting,0.6565
176431,plastering,0
176431,painting,0
176431,wall_tiling,0.0719
176431,custom,0.9281
176461,painting,1
176543,painting,0.1989
176543,custom,0.8011
176577,custom,1
176677,scaffolding,0.1829
176677,exterior_painting,0.8171
176689,painting,1
176699,custom,0.1882
176699,lacquering,0.8119
176748,custom,0.3352
176748,lacquering,0.6648
176825,paint_outside_items,0.231
176825,lacquering,0.769
176887,painting,0.0613
176887,floor_tiling,0.9387
176910,laminate,1
177079,lacquering,0.0391
177079,painting,0.0604
177079,custom,0.9005
177093,floor_tiling,1
177279,custom,1
177402,painting,0.2741
177402,lacquering,0.7258
177405,painting,0.0763
177405,wallpapering,0.9237
177414,lacquering,1
177426,painting,1
177435,painting,1
177589,custom,0.0543
177589,paint_outside_items,0.1456
177589,lacquering,0.8002
177624,lacquering,1
177641,paint_outside_items,0.1666
177641,custom,0.3074
177641,lacquering,0.526
177812,lacquering,0.1977
177812,painting,0.2999
177812,wallpapering,0.5024
177856,floor_tiling,0.9998
177906,laminate,1
177965,lacquering,0.433
177965,painting,0.567
177979,painting,1
178019,custom,1
178070,laminate,1
178088,floor_tiling,1
178107,painting,0.2587
178107,wallpapering,0.7413
178132,painting,0.2221
178132,wallpapering,0.7779
178134,lacquering,0.3641
178134,paint_outside_items,0.6359
178192,wallpapering,0.2289
178192,painting,0.7711
178219,custom,1
178265,painting,1
178296,vinyl,1
178479,wall_tiling,0.1068
178479,floor_tiling,0.8932
178480,custom,0.0242
178480,wall_tiling,0.0474
178480,floor_tiling,0.2745
178480,painting,0.6539
178493,custom,0.2874
178493,painting,0.7126
178568,custom,0.0764
178568,parquet,0.9236
178713,painting,1
178768,painting,0.9999
178819,painting,0.2912
178819,custom,0.7088
178835,lacquering,0.4853
178835,custom,0.5147
178837,painting,0.295
178837,lacquering,0.705
178899,painting,1
178899,wallpapering,0
178920,lacquering,0.4115
178920,custom,0.5885
178921,custom,0.0565
178921,lacquering,0.9434
178962,painting,0.4874
178962,lacquering,0.5126
178998,custom,1
179084,floor_tiling,0.1797
179084,wall_tiling,0.8203
179112,carpet,1
179377,custom,1
179555,painting,1
179572,wallpapering,0.2014
179572,painting,0.7986
179990,painting,1
180293,custom,1
180761,custom,0.2543
180761,parquet,0.7457
180835,painting,1
180883,painting,1
180984,lacquering,1
181039,painting,1
181109,lacquering,0
181109,custom,0
181109,painting,1.0001
181124,painting,1
181127,painting,1
181247,painting,0.472
181247,wallpapering,0.528
181250,lacquering,0.2958
181331,exterior_painting,1
181356,lacquering,1
181596,wallpapering,1
181760,painting,1
181767,painting,1
181838,custom,0
181838,lacquering,-2.77555756156289e-17
181838,painting,1
181849,custom,0.0955
181849,painting,0.9044
181865,lacquering,1
181937,lacquering,0.237
181937,painting,0.763
181958,painting,0.3892
181958,wallpapering,0.6108
182078,custom,1
182100,custom,0.1166
182100,carpet,0.8833
182227,lacquering,0.2696
182227,painting,0.7304
182299,laminate,0.9999
182317,scaffolding,0.1853
182317,exterior_painting,0.8147
182328,parquet,1
182355,painting,1
182382,painting,1.0001
182396,painting,0.9999
182664,painting,1
182797,custom,1
182805,custom,1
182873,lacquering,1
182942,painting,1
182964,painting,0.3633
182964,laminate,0.6367
183008,wallpapering,0.7496
183008,painting,0.2504
183031,painting,0
183031,wallpapering,0.1517
183031,custom,0.8484
183143,lacquering,0.1084
183143,painting,0.159
183143,carpet,0.2895
183143,wallpapering,0.4432
183235,wallpapering,0.0906
183235,painting,0.9094
183365,custom,0.0958
183365,paint_outside_items,0.4317
183365,lacquering,0.4727
183382,painting,1
183412,lacquering,1
183455,painting,1
183544,wall_tiling,0.047
183544,wallpapering,0.074
183544,lacquering,0.263
183544,painting,0.616
183557,painting,1
183633,custom,0
183633,lacquering,0.2026
183633,plastering,0.3062
183633,painting,0.4912
183638,constructional_plastering,-1.45716771982052e-16
183638,custom,1
183693,painting,1
183696,custom,0.1589
183696,lacquering,0.2047
183698,wallpapering,1
183729,laminate,1
183766,painting,0.3325
183766,parquet,0.6674
183797,floor_tiling,0.2148
183797,wall_tiling,0.7852
183804,vinyl,1
183830,custom,1
183857,laminate,1
183879,painting,0.9999
183907,plastering,1
184013,painting,0.2355
184013,plastering,0.7644
184031,parquet,1
184031,painting,0
184032,painting,1
184047,paint_outside_items,0.1175
184047,custom,0.1491
184047,lacquering,0.7335
184067,wallpapering,0.1094
184067,painting,0.3812
184067,constructional_plastering,0.5095
184143,laminate,1
184145,exterior_painting,1
184252,custom,0.1988
184252,lacquering,0.8012
184270,custom,0.2072
184270,painting,0.7928
184316,wallpapering,0.9999
184333,wallpapering,0.3763
184333,painting,0.6237
184347,lacquering,0.123
184347,custom,0.1964
184347,floor_tiling,0.3008
184347,painting,0.3799
184420,exterior_painting,1
184672,painting,1
184738,custom,1
184742,custom,0.0518
184742,painting,0.9482
184812,painting,1
184825,painting,1
185046,parquet,1
185054,painting,1
185142,custom,0.0553
185142,painting,0.3917
185142,wallpapering,0.553
185197,laminate,1
185217,wallpapering,1
185238,custom,0.0639
185238,wallpapering,0.1409
185238,painting,0.7953
185252,plastering,1
185543,custom,1
185744,scaffolding,0.1908
185744,exterior_painting,0.8092
185777,custom,0.0958
185777,lacquering,0.9042
185870,custom,1
185881,painting,1
185930,lacquering,1
185976,exterior_painting,1
186129,painting,1
186181,lacquering,0.2208
186181,painting,0.7792
186267,lacquering,1
186284,scaffolding,0.2708
186284,exterior_painting,0.7292
186305,painting,1
186364,wall_tiling,0
186364,custom,0.0181
186364,parquet,0.0432
186364,plastering,0.1519
186364,lacquering,0.1694
186364,painting,0.2393
186364,floor_tiling,0.3779
186409,plastering,1
186669,painting,9.99999999999994e-05
186669,vinyl,0
186669,lacquering,0.1079
186669,plastering,0.3336
186669,custom,0.5587
186693,custom,-0.592
186693,painting,1
186728,painting,1.0001
186772,painting,0.1762
186772,wallpapering,0.8238
186803,custom,0.3558
186803,lacquering,0.6442
187078,painting,1
187145,painting,1
187149,painting,0.3821
187149,wallpapering,0.6179
187212,custom,1
187217,lacquering,0
187217,painting,1
187233,wall_tiling,0.4723
187233,painting,0.5277
187301,paint_outside_items,0.2136
187301,custom,0.3449
187301,lacquering,0.4415
187318,painting,0.3039
187318,wallpapering,0.6961
187399,painting,1
187466,custom,0.0918
187466,lacquering,0.9081
187480,lacquering,1
187519,painting,0.2929
187519,wallpapering,0.707
187554,painting,1
187852,painting,1
187910,painting,1
187973,vinyl,1
188013,painting,0.3558
188013,wallpapering,0.6442
188027,painting,1
188029,painting,1
188063,floor_tiling,0.1581
188063,wall_tiling,0.8419
188098,wall_tiling,1
188108,parquet,0
188108,painting,1
188111,painting,0.9999
188154,painting,1
188178,custom,0.4664
188178,paint_outside_items,0.5337
188209,painting,1
188219,custom,1
188274,laminate,1
188359,custom,0.4209
188359,paint_outside_items,0.5791
188365,painting,0.1484
188365,plastering,0.8515
188449,laminate,9.99999999999335e-05
188449,painting,1
188451,painting,1
188479,laminate,1
188540,custom,0.2532
188540,painting,0.7468
188544,painting,1
188709,painting,0.4838
188709,wallpapering,0.5162
188797,painting,1.0001
188838,painting,1
188862,paint_outside_items,0.258
188862,lacquering,0.7419
188865,painting,1
188884,custom,0.2143
188884,paint_outside_items,0.7857
189010,laminate,1
189100,wallpapering,0.429
189100,painting,0.571
189102,custom,1
189153,painting,1
189184,lacquering,1
189215,parquet,1
189218,lacquering,0.0735
189218,painting,0.9266
189543,paint_outside_items,0.2597
189543,lacquering,0.7403
189543,custom,0
189594,floor_tiling,1
189996,floor_tiling,0.0074
189996,parquet,0.3476
189996,wallpapering,0.6451
189999,painting,0.2661
189999,wallpapering,0.7339
190000,custom,0.4114
190000,painting,0.5886
190087,custom,0.0277
190087,scaffolding,0.258
190087,exterior_painting,0.7144
190234,painting,0.9999
190280,painting,0.1272
190280,wallpapering,0.432
190280,laminate,0.4408
190399,painting,1
190429,painting,0.4
190429,wallpapering,0.5999
190506,parquet,1
190574,laminate,1
190631,custom,1
190647,lacquering,1
190696,painting,1
190977,painting,1
191070,scaffolding,0.1405
191070,exterior_painting,0.8596
191097,wallpapering,0.456
191097,painting,0.544
191117,custom,1
191571,floor_tiling,1
191621,custom,0.066
191621,lacquering,0.934
192039,painting,0.1661
192039,wallpapering,0.8339
192268,painting,1
192296,painting,1
192385,laminate,1
192416,laminate,1
192550,wall_tiling,1
192556,painting,0.3975
192556,wallpapering,0.6025
192593,laminate,-5.55111512312578e-17
192593,painting,1
192594,paint_outside_items,0.0279
192594,lacquering,0.9721
192623,painting,0.3254
192623,wallpapering,0.6746
192641,custom,1
192659,wall_tiling,0.4266
192659,floor_tiling,0.5735
192701,painting,1
192715,custom,1
192758,custom,0.094
192758,paint_outside_items,0.1221
192758,lacquering,0.7839
192905,custom,0
192905,lacquering,0
192905,painting,1
192915,custom,0.2309
192915,lacquering,0.7692
192919,laminate,1
192993,floor_tiling,1
193011,painting,0.479
193011,wallpapering,0.521
193147,wallpapering,1
193163,custom,1.38777878078145e-17
193163,wall_tiling,0.0936
193163,lacquering,0.9064
193226,laminate,1
193230,painting,1
193441,painting,1
193458,custom,0.0226
193458,painting,0.0914
193458,scaffolding,0.242
193458,exterior_painting,0.644
193477,lacquering,0.0847
193477,painting,0.4399
193477,laminate,0.4754
193530,custom,0.0736
193530,parquet,0.9264
193560,wall_tiling,1
193582,painting,1
193598,lacquering,0.0696
193598,painting,0.1268
193598,paint_outside_items,0.8036
193659,lacquering,1
193714,custom,-0.0439
193714,scaffolding,0.121
193714,exterior_painting,0.9228
193723,painting,0.1525
193723,custom,0
193723,lacquering,0.8476
193741,parquet,1
193754,painting,0.6024
193791,painting,1
193799,lacquering,0.4083
193799,painting,0.5916
193880,painting,1
193907,painting,1
193913,floor_tiling,0.1569
193913,wall_tiling,0.8431
193922,custom,0.1756
193922,lacquering,0.8244
193967,parquet,1
194075,lacquering,1
194147,lacquering,1
194147,painting,0
194166,painting,1
194232,parquet,0
194232,custom,0.4771
194232,painting,0.5229
194240,pvc,0.1792
194240,carpet,0.8207
194250,carpet,1
194256,painting,0.4067
194256,lacquering,0.5933
194265,painting,0.3299
194265,custom,0.6702
194270,custom,0.2857
194270,painting,0.7143
194286,paint_outside_items,0.1862
194286,custom,0.2393
194286,lacquering,0.5745
194544,paint_outside_items,-6.93889390390723e-18
194544,lacquering,0
194544,painting,1
194645,custom,1
194716,wallpapering,0.1595
194716,painting,0.8405
194831,carpet,1
194833,painting,1
194835,floor_tiling,0.2331
194835,wall_tiling,0.7669
194850,wallpapering,0.5364
194850,painting,0.4637
194850,custom,0
194881,custom,1
194915,lacquering,1
194933,painting,1.0001
194941,laminate,1
194957,wall_tiling,0.4393
194957,floor_tiling,0.5607
195005,painting,1
195014,wall_tiling,1
195015,laminate,1
195076,lacquering,0.0723
195076,custom,0.3095
195076,paint_outside_items,0.6182
195114,laminate,1
195116,painting,1
195165,custom,0.079
195165,painting,0.921
195200,laminate,0.2598
195200,painting,0.7401
195218,custom,1
195358,painting,1
195538,lacquering,2.77555756156289e-17
195538,painting,1
195711,custom,1
195772,laminate,1
195801,custom,1
195862,painting,1
195981,custom,0.0586
195981,lacquering,0.9414
196007,painting,1
196025,lacquering,1.38777878078145e-17
196025,painting,1
196035,paint_outside_items,0.0981
196035,lacquering,0.1471
196035,painting,0.7547
196043,custom,1
196059,lacquering,1
196169,laminate,1
196187,lacquering,0.1432
196187,scaffolding,0.187
196187,custom,0.6698
196196,laminate,1
196274,wall_tiling,1
196366,painting,1
196423,painting,0.3091
196423,plastering,0.6909
196439,painting,1
196483,custom,0.1614
196483,lacquering,0.8387
196499,custom,-0.000100000000000211
196499,lacquering,-2.22044604925031e-16
196499,painting,1
196558,painting,1.0001
196584,painting,1
196634,painting,1
196756,painting,1
196925,painting,1
197221,parquet,1
197380,painting,1
197407,vinyl,0.0844
197407,wall_tiling,0.9156
197443,lacquering,1
197451,painting,1
197465,vinyl,1
197535,scaffolding,0.1078
197535,paint_outside_items,0.1443
197535,lacquering,0.7479
197759,constructional_plastering,0.0642
197759,floor_tiling,0.18
197759,wall_tiling,0.7557
197805,laminate,1
197890,painting,1
197922,painting,1
197955,painting,1
198063,custom,1
198084,scaffolding,0.2944
198084,exterior_painting,0.7056
198101,painting,0.1767
198101,wallpapering,0.8232
198234,floor_tiling,1
198239,parquet,1
198309,painting,0.0873
198309,wallpapering,0.2096
198309,vinyl,0.7031
198316,painting,1
198474,painting,0.9999
198526,painting,1
198547,painting,1
198567,laminate,0.9999
198631,painting,1
198683,paint_outside_items,0.1439
198683,lacquering,0.8561
198799,lacquering,1
198857,paint_outside_items,0.2787
198857,lacquering,0.7213
198901,painting,1
198936,painting,1
198945,lacquering,0.1467
198945,painting,0.8534
199036,wallpapering,0.202
199036,painting,0.7979
199049,custom,1
199144,painting,1
199151,floor_tiling,1
199184,floor_tiling,0.2679
199184,wall_tiling,0.7321
199201,painting,0
199201,laminate,1
199247,painting,0.307
199247,wallpapering,0.693
199248,painting,1
199311,plastering,1
199352,custom,0.0885
199352,paint_outside_items,0.1947
199352,lacquering,0.7168
199359,custom,0.0559
199359,painting,0.9441
199474,custom,0.3959
199474,exterior_painting,0.6042
199570,wall_tiling,1
199685,paint_outside_items,0.0494
199685,painting,0.0905
199685,lacquering,0.86
199746,paint_outside_items,0.1569
199746,custom,0.2119
199746,lacquering,0.6313
199780,lacquering,1
199822,lacquering,1
199855,painting,1
199947,lacquering,0.4578
199947,painting,0.5423
200006,painting,1.0001
200266,lacquering,1
200310,painting,0.389
200310,lacquering,0.611
200326,lacquering,1.0001
200350,painting,1
200361,painting,1.0001
200420,painting,1
200429,paint_outside_items,0.1265
200429,lacquering,0.8735
200430,custom,1
200484,vinyl,0.5655
200484,wallpapering,0.1365
200484,painting,0.1795
200484,lacquering,0.1184
200484,custom,0
200616,laminate,1
200624,lacquering,1
200759,custom,0.0531
200759,painting,0.3225
200759,wallpapering,0.6244
200772,painting,1
200828,floor_tiling,1
200868,plastering,1
201077,custom,1
201166,painting,1
201380,parquet,1
201404,wallpapering,-9.99999999999994e-05
201404,custom,0.0383
201404,painting,0.9616
201428,scaffolding,0.1505
201428,exterior_painting,0.8495
201445,painting,1
201652,painting,1
201697,custom,0.0797
201697,scaffolding,0.1566
201697,exterior_plastering,0.2612
201697,exterior_painting,0.5025
201705,wallpapering,0.4597
201705,laminate,0.5402
201768,lacquering,1
201790,paint_outside_items,0.0568
201790,scaffolding,0.0845
201790,lacquering,0.1595
201790,custom,0.6992
201897,wallpapering,0.4287
201897,painting,0.5713
201905,wallpapering,0.2466
201905,painting,0.7534
201931,parquet,1
201965,vinyl,1
202017,carpet,1
202086,laminate,1
202143,floor_tiling,0.2725
202143,vinyl,0.7275
202200,custom,0.0944
